gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
RPL29,16.5913382586341,0.00498303920942399,0.114148421930902,0.875527744008544,0.977621753772298
SYVN1,10.3897327411482,-0.000259426953869809,0.114082872322952,0.99347689947457,0.999084672556219
ZFPL1,5.90277580966386,0.00480284788522901,0.119901389741275,0.881797193098394,0.978958180115717
RPS6KA4,6.23754790561228,-0.0106162935753143,0.114927209693543,0.741146475989683,0.944578679307229
LRP5,47.28057191736,-0.0016981595191692,0.0926513167059094,0.95576009877232,0.991998232711229
TPCN2,39.1273655078727,0.0195196421967803,0.0962426512628601,0.543089200443858,0.887081948825768
CMPK1,49.0607095388926,0.0393187633466213,0.0911000481324027,0.260868766517171,0.720861145549868
BEND5,21.4408608176275,0.0146786944742848,0.113935630630102,0.650322298520879,0.922546658692065
ELAVL4,92.500640485244,0.0596633239140702,0.157099640912467,0.164388914588956,0.614600276246207
COA7,3.8700130018349,-0.0495335650392524,0.153941443009516,0.222796505420406,0.692169755355715
ZYG11B,82.9007156880331,0.0113605283149923,0.0732860073025942,0.701070965633257,0.936414051737703
MAGOH,21.2139766810529,-0.0100416252329241,0.101964779299597,0.748509229841827,0.945306214119488
ACOT11,32.2793416633803,-0.0306860967971317,0.128614925078855,0.386474470912974,0.816533727972962
USP24,299.62998993323,0.0172847951103271,0.0856785873714027,0.581406623611662,0.899899043850893
PLPP3,148.774671762779,0.130823720009327,0.188716563816453,0.0325031462544703,0.311520962103196
NOL9,38.0529769387649,-0.0210571664606064,0.08518375196575,0.507138739801958,0.872189852122574
PRKAA2,47.1773438717904,-0.104875836022373,0.185012255732476,0.0564817322241785,0.398719889676393
KLHL21,13.8927605908438,-0.0257886665680578,0.116997528099101,0.447134740754292,0.849664165781126
ZSWIM5,119.934432735566,-0.00201956578700185,0.072190671501013,0.944763201917588,0.990332836517295
GMEB1,16.1427767911724,-0.042438198947427,0.120717718031544,0.25296313487735,0.715194856838677
SLC45A1,8.14654833950064,0.0604488444502431,0.183971050530762,0.180897379383562,0.638116969346544
SELENON,29.8517754289002,-0.0122330625778406,0.0862202223578567,0.69218362011452,0.933552486521159
AK4,43.0691527054525,0.0170705771021222,0.115549118498646,0.601906414156608,0.907666696734716
JAK1,247.572979283512,0.00314064728980701,0.0755802397053961,0.915543781039924,0.988329055564298
RAVER2,47.2829268846965,0.108067961513521,0.190811206370582,0.0541882167669542,0.39057331067881
LZIC,22.8903458825174,-0.00298995901110941,0.0815665441155894,0.921015104628361,0.988744666344289
FBLIM1,13.9056579532248,-0.0983195113739285,0.239667005527779,0.0889786059804901,0.489157948512644
DRAXIN,31.6743172603905,-0.0385338767583874,0.128123608599775,0.294440140079862,0.750597409119884
PDPN,39.567239143499,-1.323133116422,0.530795718789449,0.000113561477587847,0.0103939092845671
DHRS3,8.73909706713773,-0.0432170754510068,0.163280593691968,0.283340671779214,0.740779359962441
SDC3,90.4806132829869,0.708694810906336,0.46351866545077,0.00103372062827483,0.0415916454128028
PEF1,14.9390450559842,0.0123783591828501,0.0968212305839592,0.692636959544057,0.933848773747132
SYNC,20.4378536328264,-0.00498806188181789,0.0880438903190914,0.870254392969712,0.976683874296648
RBBP4,127.322231311311,0.0212914243900709,0.0707175686341369,0.47289491232639,0.860526635118139
KIAA1522,5.19498986777577,0.0192519641161259,0.124309152095652,0.566817387174936,0.895453760599799
TSSK3,4.28408959789171,-0.0079157898689828,0.106070443261674,0.800893403778782,0.95949619921428
TMCO4,15.3662255718342,-0.00827327344289235,0.117461443183598,0.797298265108896,0.959103967673118
CAMK2N1,30.2153357743639,-0.024468045342957,0.118904223548896,0.469777175151117,0.860028653447715
FAAP20,15.4915473546979,-0.00135903818880737,0.0909370364624344,0.964520064897413,0.993862568081608
NFIA,1551.03153507047,-0.0160265855806861,0.0937397460315818,0.611829185379813,0.908787850274996
OMA1,41.8101516722521,0.0273191277157172,0.101933957063245,0.414458860666283,0.832871316983217
MYSM1,120.326734281921,0.0150894393888756,0.07654575706585,0.618354069143251,0.91104832418505
TM2D1,71.8137889714317,0.0109611511724286,0.0694070201566105,0.704405951194057,0.937090700139607
USP1,21.0655467362445,-0.00779060226974027,0.0784540938435929,0.795527274053592,0.95886312307694
FUBP1,130.009815389718,0.0250717733868792,0.0758450864731088,0.418674293120693,0.835119742890884
NEXN,15.554822000329,-0.144523361339043,0.269994022989944,0.041336957058419,0.347566700652485
DNAJB4,6.91558642157178,-0.0354783868861339,0.146605423809052,0.34538746609584,0.789944801343825
TYW3,25.1260596692419,0.0512502130001822,0.108303749626896,0.182579866487761,0.639349011406293
SNX7,57.5262241595761,0.00315539485468352,0.0956630138089108,0.918233918099702,0.988329055564298
B3GALT2,5.73022281539293,0.150568792257067,0.33322746999339,0.0513825298469082,0.383321702558987
NTNG1,263.759704194353,0.0100517539510639,0.128236831270749,0.7627516563153,0.949834566098088
FAM102B,38.8108125261472,0.00919130876544644,0.0763609088995344,0.758583165266574,0.94879611504317
AKNAD1,36.9879891561413,-0.303123237867902,0.406101792886515,0.0114303436990087,0.176442614734278
C1orf52,47.1510215568044,0.0234755261298417,0.0925717080641282,0.470125775392487,0.860028653447715
GBP2,14.3137222937279,-1.06634035403845,0.713484057336082,0.000653727981328678,0.0318625955127271
ATXN7L2,10.5667522343742,-0.0180425010684871,0.117168149683652,0.583851354827605,0.900919984347385
ZNF326,86.0284488843835,0.0471158897750267,0.111872492431201,0.211642987197624,0.679014313344609
HFM1,76.9535290919385,0.0387413476790054,0.111700761860734,0.281511891350384,0.739844946835938
BRINP3,525.755184919942,0.162361854486608,0.326076936364356,0.0415503282499557,0.348461477567073
KCNT2,197.849954924577,0.077492033370919,0.209753454521825,0.127205519156329,0.566775984646744
AGL,53.3704578405651,0.0407311977045509,0.104180175834313,0.258724669994317,0.719955424859298
EXTL2,54.9900295834537,0.0476454312066595,0.0995824100857672,0.200335552205724,0.663238451814543
SLC30A7,103.152025345034,0.0308411310270117,0.0872787211632696,0.353660609758595,0.795421255112653
ZNF281,18.5766875224771,0.00419550746156545,0.0969955512489225,0.891693132496838,0.982610625659163
ARPC5,35.4140576542986,-0.128130665023033,0.235942053203165,0.0460266357315938,0.36426360555895
CADM3,38.551512697107,-0.0148089037792101,0.0962625321565204,0.638646480666494,0.91748997162608
ZNF496,51.8929306664087,0.0262131831308509,0.0822628429698469,0.414048039782096,0.832837558206116
IGSF8,8.5726910093904,-0.00257942422483051,0.121535861188063,0.936567774096843,0.990133234625952
DDR2,41.1658021365147,-0.0675066094259278,0.190606368043289,0.152130793556434,0.601236581349007
PEA15,26.1791520124467,0.571606052456771,0.423545431110431,0.00161618145568822,0.0547227368933469
PEX19,7.47042357211339,-0.0222543134107389,0.107223080114518,0.4987514266594,0.868054812838758
NCSTN,22.2251006756538,0.10560878860806,0.190506285506534,0.0572543158487708,0.401215223276892
VANGL2,23.0952669121313,-0.0265380282001341,0.104003960248859,0.427226932085693,0.839526832156965
SLC9C2,8.17520858868467,-0.0198795394183742,0.164576059136843,0.597727040811447,0.906273490167231
FLVCR1,46.5787725974068,0.0302787933322273,0.104076588442328,0.374112531981252,0.808597547180704
RBM15,24.4116550300029,-0.0735682963296156,0.140230195414668,0.102134817213456,0.518061601032533
SNED1,56.1280466685337,0.0252948106968468,0.163852721719469,0.506167169244404,0.871599075002212
BPNT1,11.5624116540499,-0.00646190507770272,0.0930869634530193,0.833687316483508,0.967187821090615
SPATA17,26.9652259599063,-0.127956146426708,0.276529990774215,0.0582896109088129,0.403750684457924
BROX,18.7002435850841,-0.0252625710408644,0.0926952016125124,0.440801015901938,0.845619026004696
NBPF20,18.6192504843093,0.0076957322126796,0.0797561046037665,0.798706587105544,0.959103967673118
ACP6,34.193334492116,-0.0254989059620119,0.0933830222079284,0.437495708894676,0.844678715141831
KIF26B,216.639131388345,-0.0183574791266225,0.0905675234317735,0.562897353905668,0.894441058057589
TFB2M,15.0243662165096,-0.0142221305735,0.109000338067421,0.657008936432063,0.925568386943684
CNST,53.1743092972945,-0.00237784671746578,0.0670957193081729,0.93290340945114,0.990133234625952
PPP1R21,81.7643674680437,-0.00929852985135752,0.0660724450831034,0.740951024396153,0.944578679307229
KLHDC8A,122.812538616051,-0.11942073439697,0.261604788560019,0.0636131428085703,0.419834148457166
B3GALNT2,75.1887768980503,0.0406969763937025,0.091952900074729,0.248805951593317,0.71383793697359
MAPKAPK2,40.9143622277897,-0.0625818006900421,0.161447046052442,0.153387098259575,0.603977441094355
CAPN2,126.855746336224,-0.0463243156838492,0.118139782796669,0.220602273362763,0.689345571008231
WDR26,107.392419848537,0.032010364793719,0.0917199761945807,0.343475143694522,0.78887312312228
REL,26.8272887210254,-0.0570545847003962,0.127130521986585,0.159743013986755,0.610740432016442
PUS10,38.9232990385373,0.0404994606309946,0.144624103393753,0.289763022189851,0.746510235508446
PEX13,37.2573697060427,0.00849974298228092,0.0782463125913732,0.777479749501218,0.951390856320407
RFTN2,214.997995815515,0.466356148189393,0.448291692965343,0.00384074182801089,0.0935955638525255
DISC1,283.693256655166,0.118468451971904,0.16874310857411,0.0377802600124085,0.335048311796433
LRRTM1,6.8729392618109,0.0501231904213836,0.148298890734965,0.213936613032856,0.681435044443856
MEMO1,116.467598432828,0.0247869107352474,0.0801636858799801,0.43370589982054,0.843215275916561
DPY30,25.623566774237,0.00114195357448396,0.0762304291279342,0.96929325422202,0.993998128474343
TYW5,34.479987600353,0.0116204058690909,0.07046998831242,0.689885938002708,0.932972298291504
MAIP1,26.2671927527815,0.0423983957427045,0.099514806778943,0.241036429320351,0.708818623696492
ARL5A,63.0054597849474,-0.0391103168031811,0.0866428032853318,0.255919525208911,0.716431264827187
CLHC1,64.4506793259542,-0.0165318618244433,0.0825531318585248,0.594406760447687,0.905068490669634
CFAP36,41.7416581729097,-0.0370793107043827,0.100313338882469,0.291799722336215,0.748060438488606
NUP35,38.2216505554831,-0.0286414258111333,0.0988759367642524,0.393733016572757,0.820969674257149
CCDC138,87.5231089714354,0.00712056863976247,0.0653770171414211,0.798720026456721,0.959103967673118
FBXO41,16.609070417263,-0.0250266216336909,0.107234322022497,0.452506334312033,0.851734842763152
WDCP,7.79350127705258,-0.0707363841366202,0.178233439964796,0.130831605245844,0.573294070357852
SMC6,113.262108637078,-0.025068686857329,0.0676415325210561,0.387907311853208,0.816626026784137
ANKRD30BL,28.9833088129728,0.019417194038821,0.128434187860095,0.567753105049706,0.895917199424953
COQ8A,25.2142657981451,-0.0859496468615701,0.189844625863865,0.09214909700248,0.497464058108841
SLC16A14,13.4011228536903,0.023050412987044,0.113568441905694,0.489200598545661,0.863952471975032
SGCB,32.9198157298677,-0.0108884780883111,0.107309309182437,0.730831179308,0.94293078664177
NOSTRIN,11.0588419619336,0.0577197888457894,0.171683989060684,0.185779068627137,0.643225825249601
BBS5,42.7365466983123,-0.0155129976343213,0.113033826511735,0.632073296679757,0.915594786855452
SMARCAD1,151.772437857196,0.00181738115113812,0.0601493446766328,0.945390516107505,0.990332836517295
PDLIM5,334.34150774114,0.01769200138983,0.0841016861650799,0.571736820733559,0.896372894666578
STPG2,27.6983291224448,0.0171944475475268,0.0985778943340305,0.58971482900459,0.902863197486907
RPRD2,210.562666724601,0.0327127735153835,0.0953160559128805,0.337764290176003,0.783931987327095
ANKRD23,44.4973742945144,0.0335708449933833,0.0949918010577188,0.327122560835116,0.774811758843781
PACRGL,66.3155617449269,0.0135413123003506,0.0729580087992573,0.647946973761213,0.921357236171365
LYSMD1,4.75276664384602,0.0128609659372707,0.113640579825735,0.689640252641179,0.932765709961109
SCNM1,12.8802307131543,-0.00608088365548093,0.100410191520714,0.844578723906955,0.971553190026325
VPS72,14.0427464645717,-0.00379414581776028,0.096211899756319,0.901872856840064,0.985472534150571
ERCC3,51.8068519964281,-0.0158478936587808,0.0862328125581745,0.611885106844097,0.908787850274996
RNF149,41.4546087697684,-0.0875859727464501,0.165219263660162,0.0779440005743037,0.459565727131215
IWS1,118.726770400923,0.000621106309684222,0.0665993287026943,0.982385081772892,0.996437977307303
BOLA3,8.51712053624591,0.0496794179809573,0.135999335952084,0.2078084863121,0.673411824562724
CDC42EP3,13.3132577151804,-0.0881373479752847,0.179727002439933,0.0826513980132258,0.474674857687339
DHX57,83.9071310947206,0.0891388300997029,0.126326630977406,0.0627813985517501,0.416804523053978
ARHGAP25,11.9854092949985,-0.016041015519878,0.121334677797182,0.627550536205974,0.913871009834468
CCNYL1,32.3838196574449,0.0109418671504904,0.0941823058658083,0.724995622912312,0.941841114808616
DCAF16,43.9907841619426,-0.140969116188474,0.145407938903447,0.0196811299793389,0.238360351971993
GNPDA2,41.4648597642485,0.058893266527232,0.175981576994781,0.182769855990917,0.639509744903044
GABRB1,136.932409366672,-0.0791093719782443,0.258217860758807,0.149872597824859,0.598304314040037
PAQR3,34.6774491737336,-0.0422390129997011,0.129825111212702,0.260852293118885,0.720861145549868
ANTXR2,42.7365134344151,0.464465777224664,0.485695925832403,0.00481899710958711,0.107474851393461
HELQ,31.4665497935953,-0.00350203126563929,0.0927479868034486,0.909034577360406,0.987526010922467
MRPS18C,16.5436910886928,-0.142138675670721,0.233170936478412,0.0343657658910229,0.321135214011921
CGGBP1,89.0556617427365,-0.143143625768726,0.174472565638302,0.0229527823285099,0.26000473797499
GPR155,80.2102328150771,0.563790469022745,0.371251990016841,0.00105640733463801,0.0420023862377821
PMVK,7.90205883105067,-0.00656629365955333,0.104721174278555,0.833550200358094,0.967187821090615
PBXIP1,13.3007518322314,0.0179776357157307,0.13407414000576,0.601085180743847,0.907512505594481
HIPK1,49.3614422557537,-0.0175759897389117,0.0824288470970457,0.572467467247706,0.896372894666578
INAVA,8.64148798115061,0.107921090137526,0.231825035903838,0.0687702568567212,0.437121199947313
YY1AP1,80.3624804163874,0.0180156356410478,0.0784756978352656,0.558218033361314,0.892276053766685
EOGT,12.5603685722167,0.0338462926728805,0.113750196870737,0.335131184717988,0.781882348455597
NAXE,12.8256093110613,0.0141986166146816,0.122885081304193,0.667416689736254,0.92725378370714
POGLUT1,35.5859722509222,0.0115825233397764,0.0790168594873034,0.702538041019903,0.936414051737703
SLC22A15,48.0635143917627,0.331324876017815,0.482184786268148,0.0125269184362941,0.185175515715946
ATP1A1,56.9383072887004,0.00411592212873537,0.0810823666533892,0.891403898611531,0.982560324994069
SLC15A2,28.6543966813983,0.144241840134684,0.272586714285028,0.0421886884429763,0.350792215278284
EIF4E3,23.5773383403795,-0.0367962367721349,0.122119257285019,0.307853259903172,0.760709748619362
LRRC58,44.7297745978376,-0.00742126360109483,0.0938520395748617,0.809897207508514,0.961098668398297
FSTL1,38.3714245773956,-0.23716628477674,0.269821119397171,0.00953544776440152,0.161497119198883
TMEM183A,10.0465577590394,-0.0251923238907601,0.110526673027176,0.451884248378742,0.85134172566869
TMEM169,25.9834627122741,0.0390943997601208,0.102735487576619,0.273138201569672,0.731162174257266
IGFBP7,111.16318490508,-0.321886507227351,0.532056206683912,0.0147610931393796,0.204135532573427
TRIM46,8.67391198279397,-0.0619583355865492,0.153752276453463,0.151239934895946,0.600651480424773
ARPC2,81.6645735777933,-0.119541290717528,0.171303768612308,0.0374216779935795,0.333843689838555
CCT3,50.1591231215064,-0.0176780504992009,0.0822468951297235,0.570169176502616,0.896193989990221
SSR2,25.4119036842484,-0.0519961294901706,0.125208665740434,0.186570806270797,0.643922430503316
RNF25,10.6248139254233,-0.023450566176984,0.110927042779749,0.480594526977826,0.862624008752115
STK36,28.7783489941537,-0.052179276895961,0.156776063305076,0.207091586110312,0.6726322632473
ADORA1,51.1283459112253,-0.0248440563987533,0.110404740984801,0.457364995985722,0.854415402139733
NEK10,58.2198890008373,-0.0680873216613918,0.211438810117619,0.164940293599773,0.614683931490897
CIP2A,38.945102306146,-0.0448629872736902,0.115692227792372,0.230340966991622,0.698127387532765
CWC22,46.1594613588268,0.0262523227696115,0.0826027744671475,0.414003075483658,0.832837558206116
AZI2,39.9235355324855,-0.000304447149325868,0.0827190331506796,0.991955956165549,0.998581333423281
TGFBR2,68.9292202027588,-0.171396912443096,0.403340585459074,0.0456659718820883,0.363169851601255
ANKZF1,28.0784465689185,0.00899778487303419,0.0877753467464463,0.769692253982854,0.950031925597531
HDAC11,9.9328829828554,0.163766547084091,0.28349516468403,0.032126873327312,0.308902334558518
STT3B,95.1204970867387,-0.0175702388186856,0.0739545599042751,0.559053797828822,0.892396907089266
NFASC,290.590656697708,-0.00501843324481396,0.101525350213718,0.871492488821441,0.976856012441511
SGO2,29.4133091178168,-0.0115562215246542,0.104551594740866,0.71422045770465,0.93907314866244
SERPINI1,15.6484300014532,0.0442105906476676,0.14757431984316,0.258739610151686,0.719955424859298
CLASP2,828.290861670267,0.0992523993030598,0.165457463957102,0.0582203180505065,0.403750684457924
SUCLG1,38.4592846580029,-0.000908752403231139,0.0875851250847924,0.976177129002633,0.995948915868675
NUAK2,7.34733022972886,-0.122811454413165,0.321269598196374,0.0768612569217451,0.457527299466199
PRKCI,61.1840986998385,-0.00314722594893478,0.0699522489804183,0.91297107592775,0.988329055564298
IFI16,106.735269904845,-0.156608861577158,0.30906947598256,0.041809455019754,0.349578358219561
AIM2,28.6222131758283,0.0154289369335671,0.100079355937877,0.626871448187625,0.913776484219663
EIF5A2,6.7695215963351,0.0253437913754883,0.132033180016262,0.468378143220318,0.859907663743241
PPM1L,161.449832045076,0.0318805503018074,0.0991549967187117,0.350667448707442,0.793562415114926
ICA1L,138.101856159965,0.119691539613439,0.147589841660427,0.0325883722981227,0.312088325762373
SNHG16,18.1572394319697,0.0245385567949805,0.106027332904448,0.459663614868161,0.855672648880757
RYBP,95.3846484269541,-0.00452325593509155,0.0821890359011447,0.881072411257071,0.978725406808056
PPP4R2,90.5400883596355,-0.0385567483379423,0.0826880657868022,0.25301945094255,0.715194856838677
GTPBP8,21.2475354306992,0.0112339321290036,0.0860998205925363,0.715432174390766,0.939166728050377
NEPRO,36.680305030115,-0.0412483412931834,0.0941193363106441,0.246288849642737,0.712117882522474
SPICE1,50.1975168342706,-0.411653030504816,0.33564581701636,0.00240170134188527,0.0702351197297668
CCDC191,57.0614649730736,-0.15169865487716,0.222577082780793,0.0267434201768841,0.283262904523711
CADPS,248.341578374522,0.0151492328749809,0.145517001581763,0.668494184266995,0.927364164826106
WDFY3,421.776501264546,0.0226099795377039,0.0682475726716646,0.437318579172132,0.844678715141831
COX18,17.4804055687836,0.0452501979589063,0.115353616760003,0.227180684645984,0.69469706766571
PTPN13,324.743090647368,-0.0595641766234484,0.128180297087169,0.148219100757808,0.596959025222074
THOC7,26.7981124814415,0.00852159083496391,0.0740972797290757,0.77331879101791,0.951390856320407
ATXN7,90.2079647514485,0.0221596477923577,0.0727877039134223,0.462663496406698,0.857020778821671
PSMD6,19.867614422832,0.00988302423167061,0.0829234113981288,0.746200475050639,0.945306214119488
PRICKLE2,175.322118604231,-0.267792347048006,0.252804444012496,0.00532011776656693,0.113113532629742
ADAMTS9,205.154914010182,-0.16949735292544,0.290489131536934,0.0305271706757258,0.298792470532206
PPM1K,65.7328499037193,0.499207263213795,0.307392518636959,0.000800101198385795,0.0360647119122018
GMPS,81.4068495803684,-0.0628979471147869,0.109343930145428,0.125377511088422,0.564527815462909
TIPARP,43.9224430941269,-0.0266379495426156,0.139262204150537,0.456152909927214,0.854111080108242
CCNL1,116.859007723671,-0.0164876539536167,0.0954102545712441,0.602896729545215,0.907912564365744
SLMAP,171.931064259218,0.0640166510794596,0.0864331069618055,0.0941109679454244,0.50151310038477
RPL9,32.8811896004968,-0.00814032789451466,0.0847222878344025,0.789801211116419,0.956537022352107
SMIM14,66.6378360610343,0.0279086051053162,0.0887597229948378,0.396815511226342,0.822867170460712
RPP14,18.5773672392751,0.00470401398583778,0.0842333609666998,0.87686174060419,0.977621753772298
ABHD6,32.5013586014455,0.142489049094945,0.225537601848131,0.0324940359150838,0.311520962103196
RBM47,18.220462045915,0.023410103702609,0.151723008372985,0.522820998878236,0.879104488595525
APBB2,361.510481781414,0.705462335068011,0.299651574123107,0.000163251814480536,0.0124674474880358
IL17RC,9.32480473812843,-0.00333604805349182,0.103654755095133,0.914507064521874,0.988329055564298
CRELD1,20.1168213214806,0.0102886921204809,0.0903273583905436,0.739330247899114,0.944578679307229
PRRT3,5.74352485581118,-0.0170664538410012,0.117556755069487,0.603562249398515,0.907949385692941
PCOLCE2,37.1864522242349,-0.497555642913314,0.637628033898931,0.00609394646274371,0.122594661221975
U2SURP,189.506086578543,0.00894887763917149,0.0658597000426208,0.749871562671565,0.945306214119488
MTMR14,42.0775751671857,-0.0354814707060613,0.112586067575897,0.31583100035084,0.766561476560036
TTC14,112.379198743601,-0.00850540081054461,0.0629006400330138,0.755570710563772,0.94742656553646
MTHFD2L,78.9638043771038,-0.0135889417674244,0.0789201886554666,0.655500483617556,0.924750064545769
RCHY1,23.8236069482268,-0.0149490592676262,0.0865651527794755,0.63144090226428,0.915265733637751
GYG1,10.2630955804039,-0.00150393772752086,0.0927802502068111,0.960817733575376,0.9931210884111
HPS3,47.1290178700319,-0.017151938242444,0.0838378568167301,0.582621321140846,0.900455149616287
TOPBP1,66.1654422060296,-0.0171527291411465,0.0883600146668572,0.585925356843869,0.901493918898465
RYK,139.441034101251,3.49014859770376e-05,0.0651407778967641,0.998998659624016,0.99966565922984
SNRK,86.8830536754372,0.0346794464514009,0.107442687006093,0.321876897633151,0.770759623157606
ZNF513,6.41467917352015,0.00605169658679344,0.125483023670181,0.853933386745468,0.975091963159812
SLC4A1AP,37.1017841937621,0.0256444238812975,0.0851596375565785,0.427575393829749,0.839526832156965
PLB1,8.73400388539416,-0.500769126422672,0.524175976175974,0.00459272207744959,0.10529012946199
SPDYA,69.1858295748985,-0.0936488054933403,0.204210295225715,0.0821030527158328,0.473504378096602
KIAA1143,17.0061779083646,-0.021218861425617,0.124477324708299,0.530627408952065,0.882666020963948
KIF15,51.6181864418503,0.00500595154019345,0.113926368799996,0.874894303766449,0.977621753772298
WDR43,87.8118851031242,-0.0346423644719231,0.104238508685727,0.320546819428923,0.769568085469684
ZDHHC3,33.3619209391899,0.0111245594447739,0.0857213162701945,0.717840830946392,0.93992200998784
LZTFL1,16.3721991162835,-0.257468882026547,0.388890608940976,0.0166904635969697,0.217756973370693
FYCO1,37.0265033923817,0.000574915839414537,0.107417181480904,0.985322851805187,0.997120812882628
ELP6,27.4899217887691,-0.0519325400723169,0.104972692317725,0.176502817460808,0.631932500582169
DTX3L,11.8048612843799,-0.126996412811237,0.235988097900885,0.0471051753279058,0.368662566698166
ZNF148,279.020969630962,-0.00128714325492142,0.0521453209341886,0.957090811587505,0.992127007917892
NMNAT3,71.7439234018868,0.0347356341782472,0.0989190337329463,0.316372912078075,0.767100346980003
SMIM12,43.2866186615698,-0.109829606154719,0.145257779607016,0.040672955887699,0.346367387755718
ZMYM6,58.4209424910686,-0.0113466704826918,0.079293474423776,0.708420436499391,0.93751876013362
TPRA1,12.9676022287134,-0.0253566763050991,0.108406088741204,0.447963180040006,0.849852326272949
YEATS2,204.799336635475,-0.0508896287552602,0.0892051546998517,0.165093471201011,0.614683931490897
GRIK3,590.494537464375,-0.200502238821336,0.272730041265407,0.0166824589216968,0.217756973370693
MEAF6,28.6923990403518,0.0291510543039985,0.0907812044240653,0.380881405749571,0.813668209549936
SNIP1,14.5895499884259,-0.00856419515795043,0.10324925744178,0.784244780078526,0.953564031349916
DNALI1,9.29727284714983,-0.011067616003582,0.0986345831420433,0.72335859575625,0.941290239893221
POLR2H,13.268830208548,-0.0324443881203379,0.12319400679112,0.358899883100697,0.799110417525971
KLF15,11.7256314519767,0.219882335863196,0.387135154928592,0.0253422187388062,0.27398846048538
TMEM41A,14.6992028117634,0.0641350392151386,0.163795941754566,0.148001054109062,0.596882825014347
RPN1,35.7721723634109,-0.00554560034494504,0.0883418356630487,0.856057001450333,0.975091963159812
SENP2,64.469674721165,0.0301635794977439,0.073930599195777,0.33083335882015,0.778774852480421
IFT122,40.5920973733395,-0.0223715468488491,0.0783175272726309,0.472716997369875,0.860526635118139
RFC4,13.4575417559375,-0.0333040076541804,0.110974602604412,0.339862559629684,0.784953587474529
BAP1,13.3398872715531,0.0229856105833488,0.114887175779222,0.491287459039391,0.865341284332399
TKT,25.4522478346188,-0.0200795120972857,0.0889904167355248,0.528630396723757,0.881369577081024
RFT1,18.6254842411412,-0.00258190845065959,0.0777317776701652,0.931038195668013,0.990133234625952
SFMBT1,115.541880674603,0.0566485278040643,0.0919469108383799,0.136711710208674,0.580661283325201
GNL3,62.3968901757642,-0.0165451567305281,0.0873406353698229,0.597883511861785,0.906273490167231
PBRM1,246.940768829268,0.0278530395862036,0.0686711539420726,0.344321328527628,0.789670688102997
UVSSA,29.7898082291901,-0.159883480008389,0.227082044167599,0.023704644426685,0.26512937189921
ARHGEF3,333.577867722037,-0.12518904869783,0.241301476058808,0.0504424831276681,0.381414419154756
SLBP,16.9639307923619,-0.0134725832163024,0.0836743225024238,0.662360061765131,0.927011151173231
LRPAP1,24.6671481974569,-0.0107801271831874,0.0869772690651242,0.726523912313242,0.941841114808616
UBXN7,74.1023159763135,-0.0316927415513397,0.0857550666583041,0.340082310134378,0.784953587474529
RNF168,59.8331145120172,-0.00351939405583297,0.0743853366165272,0.904956814226691,0.986077985067281
PIGX,24.4888583465542,-0.0192102101490537,0.0856392594372316,0.542756628071522,0.887081948825768
ABLIM2,34.4508764265618,0.614748152745481,0.5287035413771,0.00247510053496032,0.0718558242473952
EXO5,6.57108418313038,-0.0033720339148548,0.105412296874493,0.913853307404502,0.988329055564298
C1orf50,13.0385136698748,0.00125018997405716,0.093914292633361,0.967460258313319,0.993862568081608
ERMAP,20.5466193336728,-0.00503853187251643,0.0866579445213368,0.868723741009164,0.976267599195028
ZNF691,7.19586598336969,0.00413722564749561,0.105763240287355,0.894543990845161,0.983651956962339
AIMP1,37.6860975647217,0.022100011254502,0.0863461375874243,0.489264027818809,0.863952471975032
SGMS2,8.81274560508576,-0.148074721681394,0.371699115435115,0.0583650168103963,0.4040395794207
METAP1,30.483924867293,0.0293324896026601,0.0918713868820235,0.379311565246345,0.813004230837268
DNAJB14,118.252648561787,0.0112120514426885,0.0653325613494937,0.688748532225532,0.932648025344984
SLC9B1,25.275915279919,-0.0310829716215476,0.11584461598094,0.370645734903083,0.806834125179368
SLC9B2,46.8922482982282,-0.0421841901203052,0.0917648731487071,0.235098148809615,0.702577078599881
PGRMC2,22.7540344378814,-0.0324695956928127,0.0998464935786786,0.343743462646986,0.788951783525529
CDC25A,6.59445033491547,0.0308521636182183,0.113772331890481,0.372247822149869,0.808120837873787
ZNF589,50.4416070536966,0.000456617545233029,0.0709297106350037,0.987412550031221,0.997224747827309
PLXNB1,61.7966987947086,0.0623876675203887,0.118736221943061,0.131919153412792,0.574958433085923
ATRIP,14.4570364572665,0.0428167825631799,0.15236032290291,0.275659766931547,0.73399080735271
SHISA5,31.4267102807994,-0.156373742395188,0.304681633453239,0.0410119145877006,0.34654253912594
SPRY1,20.5497734943684,-0.476498924148099,0.500096416371715,0.00478539819079765,0.107046500574
BSN,57.1429780581914,0.0909287591258116,0.187876327884081,0.0803837709073415,0.468769218465511
APEH,8.45025284864198,-0.00541940873728441,0.115977242230811,0.865408556239678,0.976027229975382
INTU,62.5517257377175,0.0209162414199607,0.123810047796239,0.535454278330895,0.885408467409658
RNF123,20.7506422421001,-0.0311856671167182,0.113764686552296,0.367907700971985,0.806142787765734
HSPA4L,42.2527831667338,0.00305768245104584,0.111149506485581,0.922757869793083,0.988744666344289
MFSD8,33.5201730185445,0.0175418041141144,0.0907377571297793,0.579302176058756,0.89890424368377
ABHD18,85.2810775506311,0.0168636587572131,0.0797142691633333,0.584150731082786,0.900919984347385
